"","Year","date","product","weight","location","Total.Days.Weight"
"10605",NA,2014-05-03,"mushrooms","1150","Leeds Kirkgate Market",NA
"10606",NA,2014-05-17,"mushrooms","2000","Leeds Kirkgate Market",NA
"10607",NA,2014-05-31,"mushrooms","27900","Leeds Kirkgate Market",NA
"10608",NA,2014-06-07,"mushrooms","28","Leeds Kirkgate Market",NA
"10609",NA,2014-06-14,"mushrooms","35","Leeds Kirkgate Market",NA
"10610",NA,2014-06-21,"mushrooms","1500","Leeds Kirkgate Market",NA
"10611",NA,2014-08-02,"mushrooms","800","Leeds Kirkgate Market",NA
"10612",NA,2014-08-09,"mushrooms","200","Leeds Kirkgate Market",NA
"10613",NA,2014-09-06,"mushrooms","300","Leeds Kirkgate Market",NA
"10614",NA,2014-10-18,"mushrooms","5000","Leeds Kirkgate Market",NA
"10615",NA,2015-04-25,"mushrooms","1200","Leeds Kirkgate Market",NA
"10616",NA,2015-05-17,"mushrooms","1100","Leeds Kirkgate Market",NA
"10617",NA,2015-06-20,"mushrooms","9890","Leeds Kirkgate Market",NA
"10618",NA,2015-07-04,"mushrooms","3700","Leeds Kirkgate Market",NA
"10619",NA,2015-07-12,"mushrooms","3650","Leeds Kirkgate Market",NA
"10620",NA,2015-07-18,"mushrooms","3600","Leeds Kirkgate Market",NA
"10621",NA,2015-08-01,"mushrooms","150","Leeds Kirkgate Market",NA
"10622",NA,2015-08-14,"mushrooms","700","Leeds Kirkgate Market",NA
"10623",NA,2015-08-22,"mushrooms","460","Leeds Kirkgate Market",NA
"10624",NA,2015-09-06,"mushrooms","1500","Leeds Kirkgate Market",NA
"10625",NA,2015-09-12,"mushrooms","1250","Leeds Kirkgate Market",NA
"10626",NA,2015-09-18,"mushrooms","5000","Leeds Kirkgate Market",NA
"10627",NA,2014-05-24,"nan bread","700","Leeds Kirkgate Market",NA
"10628",NA,2014-05-10,"Nectarines","3800","Leeds Kirkgate Market",NA
"10629",NA,2014-05-24,"Nectarines","10100","Leeds Kirkgate Market",NA
"10630",NA,2014-05-31,"Nectarines","25900","Leeds Kirkgate Market",NA
"10631",NA,2014-06-07,"Nectarines","2700","Leeds Kirkgate Market",NA
"10632",NA,2014-08-02,"Nectarines","8350","Leeds Kirkgate Market",NA
"10633",NA,2014-08-30,"Nectarines","8000","Leeds Kirkgate Market",NA
"10634",NA,2014-10-04,"Nectarines","5950","Leeds Kirkgate Market",NA
"10635",NA,2015-07-18,"Nectarines","1500","Leeds Kirkgate Market",NA
"10636",NA,2015-07-25,"Nectarines","26150","Leeds Kirkgate Market",NA
"10637",NA,2015-08-01,"Nectarines","20850","Leeds Kirkgate Market",NA
"10638",NA,2015-08-14,"Nectarines","1000","Leeds Kirkgate Market",NA
"10639",NA,2015-09-12,"Nectarines","7300","Leeds Kirkgate Market",NA
"10640",NA,2015-09-18,"Nectarines","13600","Leeds Kirkgate Market",NA
"10641",NA,2014-08-09,"nuts","13400","Leeds Kirkgate Market",NA
"10642",NA,2014-08-16,"nuts","34700","Leeds Kirkgate Market",NA
"10643",NA,2014-09-06,"nuts","18100","Leeds Kirkgate Market",NA
"10644",NA,2014-06-28,"passionfruit","1200","Leeds Kirkgate Market",NA
"10645",NA,2014-07-19,"obscure","704","Leeds Kirkgate Market",NA
"10646",NA,2014-05-03,"onions","3100","Leeds Kirkgate Market",NA
"10647",NA,2014-05-17,"onions","154","Leeds Kirkgate Market",NA
"10648",NA,2014-05-31,"onions","500","Leeds Kirkgate Market",NA
"10649",NA,2014-06-14,"onions","245","Leeds Kirkgate Market",NA
"10650",NA,2014-06-28,"onions","129","Leeds Kirkgate Market",NA
"10651",NA,2014-08-02,"onions","3100","Leeds Kirkgate Market",NA
"10652",NA,2014-08-16,"onions","500","Leeds Kirkgate Market",NA
"10653",NA,2014-10-18,"onions","2900","Leeds Kirkgate Market",NA
"10654",NA,2014-11-01,"onions","900","Leeds Kirkgate Market",NA
"10655",NA,2014-11-22,"onions","2000","Leeds Kirkgate Market",NA
"10656",NA,2014-12-06,"onions","4050","Leeds Kirkgate Market",NA
"10657",NA,2015-03-14,"onions","100","Leeds Kirkgate Market",NA
"10658",NA,2015-04-25,"onions","3500","Leeds Kirkgate Market",NA
"10659",NA,2015-05-30,"onions","69410","Leeds Kirkgate Market",NA
"10660",NA,2015-06-13,"onions","350","Leeds Kirkgate Market",NA
"10661",NA,2015-06-20,"onions","150","Leeds Kirkgate Market",NA
"10662",NA,2015-07-04,"onions","24000","Leeds Kirkgate Market",NA
"10663",NA,2015-07-18,"onions","36150","Leeds Kirkgate Market",NA
"10664",NA,2015-08-01,"onions","16250","Leeds Kirkgate Market",NA
"10665",NA,2015-09-06,"onions","3250","Leeds Kirkgate Market",NA
"10666",NA,2015-10-03,"onions","35","Leeds Kirkgate Market",NA
"10667",NA,2014-04-19,"oranges","12400","Leeds Kirkgate Market",NA
"10668",NA,2014-04-26,"oranges","16425","Leeds Kirkgate Market",NA
"10669",NA,2014-05-03,"oranges","102500","Leeds Kirkgate Market",NA
"10670",NA,2014-05-10,"oranges","28179","Leeds Kirkgate Market",NA
"10671",NA,2014-05-17,"oranges","32700","Leeds Kirkgate Market",NA
"10672",NA,2014-05-24,"oranges","2200","Leeds Kirkgate Market",NA
"10673",NA,2014-05-31,"oranges","55200","Leeds Kirkgate Market",NA
"10674",NA,2014-06-07,"oranges","30000","Leeds Kirkgate Market",NA
"10675",NA,2014-06-14,"oranges","13732","Leeds Kirkgate Market",NA
"10676",NA,2014-06-21,"oranges","2850","Leeds Kirkgate Market",NA
"10677",NA,2014-06-28,"oranges","78800","Leeds Kirkgate Market",NA
"10678",NA,2014-07-12,"oranges","8400","Leeds Kirkgate Market",NA
"10679",NA,2014-07-19,"oranges","14500","Leeds Kirkgate Market",NA
"10680",NA,2014-08-09,"oranges","5500","Leeds Kirkgate Market",NA
"10681",NA,2014-08-16,"oranges","23800","Leeds Kirkgate Market",NA
"10682",NA,2014-08-30,"oranges","11200","Leeds Kirkgate Market",NA
"10683",NA,2014-09-06,"oranges","15150","Leeds Kirkgate Market",NA
"10684",NA,2014-09-13,"oranges","4950","Leeds Kirkgate Market",NA
"10685",NA,2014-09-28,"oranges","400","Leeds Kirkgate Market",NA
"10686",NA,2014-10-04,"oranges","1900","Leeds Kirkgate Market",NA
"10687",NA,2014-10-11,"oranges","31350","Leeds Kirkgate Market",NA
"10688",NA,2014-10-18,"oranges","13000","Leeds Kirkgate Market",NA
"10689",NA,2014-10-25,"oranges","22150","Leeds Kirkgate Market",NA
"10690",NA,2014-11-15,"oranges","18000","Leeds Kirkgate Market",NA
"10691",NA,2014-11-22,"oranges","17350","Leeds Kirkgate Market",NA
"10692",NA,2014-12-06,"oranges","9090","Leeds Kirkgate Market",NA
"10693",NA,2015-02-21,"oranges","950","Leeds Kirkgate Market",NA
"10694",NA,2015-03-07,"oranges","500","Leeds Kirkgate Market",NA
"10695",NA,2015-03-14,"oranges","44450","Leeds Kirkgate Market",NA
"10696",NA,2015-03-21,"oranges","4450","Leeds Kirkgate Market",NA
"10697",NA,2015-04-05,"oranges","100","Leeds Kirkgate Market",NA
"10698",NA,2015-04-11,"oranges","5950","Leeds Kirkgate Market",NA
"10699",NA,2015-04-18,"oranges","5950","Leeds Kirkgate Market",NA
"10700",NA,2015-04-25,"oranges","5100","Leeds Kirkgate Market",NA
"10701",NA,2015-05-09,"oranges","9600","Leeds Kirkgate Market",NA
"10702",NA,2015-05-30,"oranges","510","Leeds Kirkgate Market",NA
"10703",NA,2015-06-06,"oranges","24350","Leeds Kirkgate Market",NA
"10704",NA,2015-06-13,"oranges","8200","Leeds Kirkgate Market",NA
"10705",NA,2015-06-20,"oranges","150650","Leeds Kirkgate Market",NA
"10706",NA,2015-07-04,"oranges","8400","Leeds Kirkgate Market",NA
"10707",NA,2015-07-12,"oranges","9700","Leeds Kirkgate Market",NA
"10708",NA,2015-07-18,"oranges","17100","Leeds Kirkgate Market",NA
"10709",NA,2015-07-25,"oranges","16300","Leeds Kirkgate Market",NA
"10710",NA,2015-08-01,"oranges","26850","Leeds Kirkgate Market",NA
"10711",NA,2015-08-22,"oranges","5040","Leeds Kirkgate Market",NA
"10712",NA,2015-09-06,"oranges","2400","Leeds Kirkgate Market",NA
"10713",NA,2015-09-12,"oranges","4400","Leeds Kirkgate Market",NA
"10714",NA,2015-09-18,"oranges","17800","Leeds Kirkgate Market",NA
"10715",NA,2015-09-27,"oranges","3300","Leeds Kirkgate Market",NA
"10716",NA,2015-10-03,"oranges","1650","Leeds Kirkgate Market",NA
"10717",NA,2014-05-17,"Papaya","3850","Leeds Kirkgate Market",NA
"10718",NA,2014-05-03,"Parsley","825","Leeds Kirkgate Market",NA
"10719",NA,2014-05-10,"Parsley","626","Leeds Kirkgate Market",NA
"10720",NA,2014-12-06,"Parsley","3600","Leeds Kirkgate Market",NA
"10721",NA,2015-06-13,"Parsley","9750","Leeds Kirkgate Market",NA
"10722",NA,2015-09-12,"Parsley","650","Leeds Kirkgate Market",NA
"10723",NA,2014-04-19,"parsnip","310","Leeds Kirkgate Market",NA
"10724",NA,2014-05-03,"parsnip","4200","Leeds Kirkgate Market",NA
"10725",NA,2014-05-17,"parsnip","2250","Leeds Kirkgate Market",NA
"10726",NA,2014-10-04,"parsnip","400","Leeds Kirkgate Market",NA
"10727",NA,2014-10-25,"parsnip","900","Leeds Kirkgate Market",NA
"10728",NA,2014-11-01,"parsnip","400","Leeds Kirkgate Market",NA
"10729",NA,2015-02-21,"parsnip","4500","Leeds Kirkgate Market",NA
"10730",NA,2015-04-11,"parsnip","1050","Leeds Kirkgate Market",NA
"10731",NA,2015-04-25,"parsnip","1800","Leeds Kirkgate Market",NA
"10732",NA,2015-05-09,"parsnip","500","Leeds Kirkgate Market",NA
"10733",NA,2015-05-17,"parsnip","4750","Leeds Kirkgate Market",NA
"10734",NA,2015-05-30,"parsnip","1005","Leeds Kirkgate Market",NA
"10735",NA,2015-06-20,"parsnip","1650","Leeds Kirkgate Market",NA
"10736",NA,2015-07-04,"parsnip","5700","Leeds Kirkgate Market",NA
"10737",NA,2015-07-12,"parsnip","13500","Leeds Kirkgate Market",NA
"10738",NA,2015-07-25,"parsnip","2850","Leeds Kirkgate Market",NA
"10739",NA,2015-08-01,"parsnip","600","Leeds Kirkgate Market",NA
"10740",NA,2015-09-12,"parsnip","2850","Leeds Kirkgate Market",NA
"10741",NA,2015-09-27,"parsnip","160","Leeds Kirkgate Market",NA
"10742",NA,2014-05-03,"pak choi","1500","Leeds Kirkgate Market",NA
"10743",NA,2014-05-10,"pak choi","158","Leeds Kirkgate Market",NA
"10744",NA,2014-07-19,"pak choi","2900","Leeds Kirkgate Market",NA
"10745",NA,2015-07-18,"pak choi","2300","Leeds Kirkgate Market",NA
"10746",NA,2015-09-18,"pak choi","4150","Leeds Kirkgate Market",NA
"10747",NA,2014-05-03,"peaches","2825","Leeds Kirkgate Market",NA
"10748",NA,2014-05-10,"peaches","7100","Leeds Kirkgate Market",NA
"10749",NA,2014-05-17,"peaches","14250","Leeds Kirkgate Market",NA
"10750",NA,2014-05-31,"peaches","13600","Leeds Kirkgate Market",NA
"10751",NA,2014-06-14,"peaches","1700","Leeds Kirkgate Market",NA
"10752",NA,2014-06-21,"peaches","4850","Leeds Kirkgate Market",NA
"10753",NA,2014-06-28,"peaches","45100","Leeds Kirkgate Market",NA
"10754",NA,2014-07-12,"peaches","30600","Leeds Kirkgate Market",NA
"10755",NA,2014-07-19,"peaches","61000","Leeds Kirkgate Market",NA
"10756",NA,2014-08-02,"peaches","3250","Leeds Kirkgate Market",NA
"10757",NA,2014-08-09,"peaches","38900","Leeds Kirkgate Market",NA
"10758",NA,2014-08-16,"peaches","17450","Leeds Kirkgate Market",NA
"10759",NA,2014-09-06,"peaches","5950","Leeds Kirkgate Market",NA
"10760",NA,2014-09-13,"peaches","1850","Leeds Kirkgate Market",NA
"10761",NA,2014-09-28,"peaches","25650","Leeds Kirkgate Market",NA
"10762",NA,2014-10-11,"peaches","6000","Leeds Kirkgate Market",NA
"10763",NA,2014-10-18,"peaches","17350","Leeds Kirkgate Market",NA
"10764",NA,2015-04-05,"peaches","4750","Leeds Kirkgate Market",NA
"10765",NA,2015-05-30,"peaches","255","Leeds Kirkgate Market",NA
"10766",NA,2015-07-12,"peaches","22150","Leeds Kirkgate Market",NA
"10767",NA,2015-07-18,"peaches","1650","Leeds Kirkgate Market",NA
"10768",NA,2015-08-01,"peaches","500","Leeds Kirkgate Market",NA
"10769",NA,2015-08-08,"peaches","2005","Leeds Kirkgate Market",NA
"10770",NA,2015-08-14,"peaches","150","Leeds Kirkgate Market",NA
"10771",NA,2015-08-29,"peaches","28800","Leeds Kirkgate Market",NA
"10772",NA,2015-09-06,"peaches","6200","Leeds Kirkgate Market",NA
"10773",NA,2015-09-18,"peaches","4500","Leeds Kirkgate Market",NA
"10774",NA,2015-09-27,"peaches","200","Leeds Kirkgate Market",NA
"10775",NA,2015-10-03,"peaches","24950","Leeds Kirkgate Market",NA
"10776",NA,2014-10-11,"peas","100","Leeds Kirkgate Market",NA
"10777",NA,2014-10-25,"peas","22500","Leeds Kirkgate Market",NA
"10778",NA,2015-06-13,"peas","950","Leeds Kirkgate Market",NA
"10779",NA,2015-09-06,"peas","600","Leeds Kirkgate Market",NA
"10780",NA,2015-09-12,"peas","4950","Leeds Kirkgate Market",NA
"10781",NA,2014-04-19,"pear","200","Leeds Kirkgate Market",NA
"10782",NA,2014-04-26,"pear","7958","Leeds Kirkgate Market",NA
"10783",NA,2014-05-03,"pear","8550","Leeds Kirkgate Market",NA
"10784",NA,2014-05-10,"pear","7306","Leeds Kirkgate Market",NA
"10785",NA,2014-05-17,"pear","26000","Leeds Kirkgate Market",NA
"10786",NA,2014-06-14,"pear","11000","Leeds Kirkgate Market",NA
"10787",NA,2014-06-21,"pear","4000","Leeds Kirkgate Market",NA
"10788",NA,2014-07-19,"pear","13700","Leeds Kirkgate Market",NA
"10789",NA,2014-08-16,"pear","400","Leeds Kirkgate Market",NA
"10790",NA,2014-09-06,"pear","300","Leeds Kirkgate Market",NA
"10791",NA,2014-09-28,"pear","1800","Leeds Kirkgate Market",NA
"10792",NA,2014-10-04,"pear","35500","Leeds Kirkgate Market",NA
"10793",NA,2014-10-11,"pear","450","Leeds Kirkgate Market",NA
"10794",NA,2014-11-22,"pear","3000","Leeds Kirkgate Market",NA
"10795",NA,2015-04-11,"pear","3550","Leeds Kirkgate Market",NA
"10796",NA,2015-05-09,"pear","12600","Leeds Kirkgate Market",NA
"10797",NA,2015-06-06,"pear","11850","Leeds Kirkgate Market",NA
"10798",NA,2015-06-13,"pear","18950","Leeds Kirkgate Market",NA
"10799",NA,2015-06-20,"pear","100","Leeds Kirkgate Market",NA
"10800",NA,2015-07-25,"pear","2800","Leeds Kirkgate Market",NA
"10801",NA,2015-09-18,"pear","5100","Leeds Kirkgate Market",NA
"10802",NA,2015-10-03,"pear","1300","Leeds Kirkgate Market",NA
"10803",NA,2014-04-19,"Peppers","2250","Leeds Kirkgate Market",NA
"10804",NA,2014-04-26,"Peppers","15000","Leeds Kirkgate Market",NA
"10805",NA,2014-05-03,"Peppers","26250","Leeds Kirkgate Market",NA
"10806",NA,2014-05-10,"Peppers","617","Leeds Kirkgate Market",NA
"10807",NA,2014-05-17,"Peppers","1189","Leeds Kirkgate Market",NA
"10808",NA,2014-05-24,"Peppers","894","Leeds Kirkgate Market",NA
"10809",NA,2014-05-31,"Peppers","300","Leeds Kirkgate Market",NA
"10810",NA,2014-07-19,"Peppers","1200","Leeds Kirkgate Market",NA
"10811",NA,2014-08-02,"Peppers","700","Leeds Kirkgate Market",NA
"10812",NA,2014-08-09,"Peppers","200","Leeds Kirkgate Market",NA
"10813",NA,2014-08-16,"Peppers","6500","Leeds Kirkgate Market",NA
"10814",NA,2014-09-06,"Peppers","450","Leeds Kirkgate Market",NA
"10815",NA,2014-09-20,"Peppers","1200","Leeds Kirkgate Market",NA
"10816",NA,2014-10-11,"Peppers","150","Leeds Kirkgate Market",NA
"10817",NA,2014-11-01,"Peppers","300","Leeds Kirkgate Market",NA
"10818",NA,2014-11-15,"Peppers","550","Leeds Kirkgate Market",NA
"10819",NA,2014-12-06,"Peppers","950","Leeds Kirkgate Market",NA
"10820",NA,2015-02-21,"Peppers","44550","Leeds Kirkgate Market",NA
"10821",NA,2015-02-28,"Peppers","10000","Leeds Kirkgate Market",NA
"10822",NA,2015-03-07,"Peppers","1500","Leeds Kirkgate Market",NA
"10823",NA,2015-03-14,"Peppers","4550","Leeds Kirkgate Market",NA
"10824",NA,2015-04-11,"Peppers","5950","Leeds Kirkgate Market",NA
"10825",NA,2015-04-25,"Peppers","3200","Leeds Kirkgate Market",NA
"10826",NA,2015-05-17,"Peppers","2000","Leeds Kirkgate Market",NA
"10827",NA,2015-05-30,"Peppers","215","Leeds Kirkgate Market",NA
"10828",NA,2015-06-13,"Peppers","500","Leeds Kirkgate Market",NA
"10829",NA,2015-06-20,"Peppers","11050","Leeds Kirkgate Market",NA
"10830",NA,2015-07-18,"Peppers","18800","Leeds Kirkgate Market",NA
"10831",NA,2015-08-01,"Peppers","1600","Leeds Kirkgate Market",NA
"10832",NA,2015-08-08,"Peppers","8250","Leeds Kirkgate Market",NA
"10833",NA,2015-08-14,"Peppers","8750","Leeds Kirkgate Market",NA
"10834",NA,2015-08-22,"Peppers","135","Leeds Kirkgate Market",NA
"10835",NA,2015-09-06,"Peppers","850","Leeds Kirkgate Market",NA
"10836",NA,2015-10-03,"Peppers","715","Leeds Kirkgate Market",NA
"10837",NA,2014-05-03,"persimmon","2400","Leeds Kirkgate Market",NA
"10838",NA,2014-11-01,"persimmon","900","Leeds Kirkgate Market",NA
"10839",NA,2014-11-22,"persimmon","4800","Leeds Kirkgate Market",NA
"10840",NA,2014-05-24,"Pineapple","2700","Leeds Kirkgate Market",NA
"10841",NA,2015-04-25,"Pineapple","1300","Leeds Kirkgate Market",NA
"10842",NA,2015-07-18,"Pineapple","29400","Leeds Kirkgate Market",NA
"10843",NA,2014-05-10,"Plaintain","2350","Leeds Kirkgate Market",NA
"10844",NA,2014-05-24,"Plaintain","7600","Leeds Kirkgate Market",NA
"10845",NA,2014-08-09,"Plaintain","1550","Leeds Kirkgate Market",NA
"10846",NA,2014-11-15,"Plaintain","1450","Leeds Kirkgate Market",NA
"10847",NA,2015-02-21,"Plaintain","2350","Leeds Kirkgate Market",NA
"10848",NA,2015-07-12,"Plaintain","23300","Leeds Kirkgate Market",NA
"10849",NA,2015-08-22,"Plaintain","450","Leeds Kirkgate Market",NA
"10850",NA,2014-04-19,"plum","150","Leeds Kirkgate Market",NA
"10851",NA,2014-04-26,"plum","500","Leeds Kirkgate Market",NA
"10852",NA,2014-05-24,"plum","3900","Leeds Kirkgate Market",NA
"10853",NA,2014-05-31,"plum","3500","Leeds Kirkgate Market",NA
"10854",NA,2014-06-07,"plum","2300","Leeds Kirkgate Market",NA
"10855",NA,2014-06-21,"plum","7700","Leeds Kirkgate Market",NA
"10856",NA,2014-08-16,"plum","5950","Leeds Kirkgate Market",NA
"10857",NA,2014-09-13,"plum","2450","Leeds Kirkgate Market",NA
"10858",NA,2014-09-20,"plum","1800","Leeds Kirkgate Market",NA
"10859",NA,2014-09-28,"plum","2100","Leeds Kirkgate Market",NA
"10860",NA,2014-10-04,"plum","2700","Leeds Kirkgate Market",NA
"10861",NA,2014-10-11,"plum","1200","Leeds Kirkgate Market",NA
"10862",NA,2014-11-15,"plum","56550","Leeds Kirkgate Market",NA
"10863",NA,2014-12-06,"plum","150","Leeds Kirkgate Market",NA
"10864",NA,2015-04-05,"plum","43350","Leeds Kirkgate Market",NA
"10865",NA,2015-04-18,"plum","50","Leeds Kirkgate Market",NA
"10866",NA,2015-04-25,"plum","600","Leeds Kirkgate Market",NA
"10867",NA,2015-05-30,"plum","1859","Leeds Kirkgate Market",NA
"10868",NA,2015-07-12,"plum","29150","Leeds Kirkgate Market",NA
"10869",NA,2015-08-14,"plum","50","Leeds Kirkgate Market",NA
"10870",NA,2015-09-12,"plum","5000","Leeds Kirkgate Market",NA
"10871",NA,2015-09-27,"plum","100","Leeds Kirkgate Market",NA
"10872",NA,2014-04-26,"pomegranate","1990","Leeds Kirkgate Market",NA
"10873",NA,2014-05-03,"pomegranate","1950","Leeds Kirkgate Market",NA
"10874",NA,2014-05-10,"pomegranate","1800","Leeds Kirkgate Market",NA
"10875",NA,2014-07-19,"pomegranate","1527","Leeds Kirkgate Market",NA
"10876",NA,2014-11-22,"pomegranate","500","Leeds Kirkgate Market",NA
"10877",NA,2015-02-21,"pomegranate","600","Leeds Kirkgate Market",NA
"10878",NA,2015-03-14,"pomegranate","500","Leeds Kirkgate Market",NA
"10879",NA,2015-03-21,"pomegranate","9600","Leeds Kirkgate Market",NA
"10880",NA,2015-04-25,"pomegranate","500","Leeds Kirkgate Market",NA
"10881",NA,2014-04-19,"potatoes","1600","Leeds Kirkgate Market",NA
"10882",NA,2014-04-26,"potatoes","27000","Leeds Kirkgate Market",NA
"10883",NA,2014-05-03,"potatoes","22850","Leeds Kirkgate Market",NA
"10884",NA,2014-05-10,"potatoes","3150","Leeds Kirkgate Market",NA
"10885",NA,2014-05-17,"potatoes","5400","Leeds Kirkgate Market",NA
"10886",NA,2014-05-31,"potatoes","1500","Leeds Kirkgate Market",NA
"10887",NA,2014-06-14,"potatoes","239","Leeds Kirkgate Market",NA
"10888",NA,2014-06-21,"potatoes","105000","Leeds Kirkgate Market",NA
"10889",NA,2014-07-19,"potatoes","5000","Leeds Kirkgate Market",NA
"10890",NA,2014-08-02,"potatoes","500","Leeds Kirkgate Market",NA
"10891",NA,2014-08-09,"potatoes","4150","Leeds Kirkgate Market",NA
"10892",NA,2014-08-16,"potatoes","500","Leeds Kirkgate Market",NA
"10893",NA,2014-09-06,"potatoes","4450","Leeds Kirkgate Market",NA
"10894",NA,2014-09-13,"potatoes","1600","Leeds Kirkgate Market",NA
"10895",NA,2014-09-20,"potatoes","8150","Leeds Kirkgate Market",NA
"10896",NA,2014-09-28,"potatoes","800","Leeds Kirkgate Market",NA
"10897",NA,2014-10-04,"potatoes","600","Leeds Kirkgate Market",NA
"10898",NA,2014-10-11,"potatoes","650","Leeds Kirkgate Market",NA
"10899",NA,2014-10-18,"potatoes","3200","Leeds Kirkgate Market",NA
"10900",NA,2014-11-22,"potatoes","2600","Leeds Kirkgate Market",NA
"10901",NA,2015-02-21,"potatoes","900","Leeds Kirkgate Market",NA
"10902",NA,2015-03-14,"potatoes","14250","Leeds Kirkgate Market",NA
"10903",NA,2015-04-11,"potatoes","2350","Leeds Kirkgate Market",NA
"10904",NA,2015-04-18,"potatoes","1500","Leeds Kirkgate Market",NA
"10905",NA,2015-04-25,"potatoes","1000","Leeds Kirkgate Market",NA
"10906",NA,2015-05-09,"potatoes","17200","Leeds Kirkgate Market",NA
"10907",NA,2015-05-17,"potatoes","50000","Leeds Kirkgate Market",NA
"10908",NA,2015-05-30,"potatoes","2020","Leeds Kirkgate Market",NA
"10909",NA,2015-06-06,"potatoes","9400","Leeds Kirkgate Market",NA
"10910",NA,2015-06-13,"potatoes","2150","Leeds Kirkgate Market",NA
"10911",NA,2015-06-20,"potatoes","8500","Leeds Kirkgate Market",NA
"10912",NA,2015-07-12,"potatoes","1155","Leeds Kirkgate Market",NA
"10913",NA,2015-07-18,"potatoes","10000","Leeds Kirkgate Market",NA
"10914",NA,2015-08-01,"potatoes","1900","Leeds Kirkgate Market",NA
"10915",NA,2015-08-22,"potatoes","1540","Leeds Kirkgate Market",NA
"10916",NA,2015-09-06,"potatoes","5800","Leeds Kirkgate Market",NA
"10917",NA,2015-09-12,"potatoes","3300","Leeds Kirkgate Market",NA
"10918",NA,2015-09-18,"potatoes","800","Leeds Kirkgate Market",NA
"10919",NA,2015-09-27,"potatoes","44200","Leeds Kirkgate Market",NA
"10920",NA,2014-04-19,"Potatoes (sweet)","25","Leeds Kirkgate Market",NA
"10921",NA,2014-05-10,"Potatoes (sweet)","800","Leeds Kirkgate Market",NA
"10922",NA,2014-05-17,"Potatoes (sweet)","1700","Leeds Kirkgate Market",NA
"10923",NA,2014-05-24,"Potatoes (sweet)","1700","Leeds Kirkgate Market",NA
"10924",NA,2014-08-16,"Potatoes (sweet)","2200","Leeds Kirkgate Market",NA
"10925",NA,2014-09-06,"Potatoes (sweet)","1150","Leeds Kirkgate Market",NA
"10926",NA,2014-09-13,"Potatoes (sweet)","6300","Leeds Kirkgate Market",NA
"10927",NA,2014-12-06,"Potatoes (sweet)","2600","Leeds Kirkgate Market",NA
"10928",NA,2015-07-18,"Potatoes (sweet)","2500","Leeds Kirkgate Market",NA
"10929",NA,2014-05-03,"pumpkin","1100","Leeds Kirkgate Market",NA
"10930",NA,2014-05-24,"pumpkin","600","Leeds Kirkgate Market",NA
"10931",NA,2014-10-25,"pumpkin","19350","Leeds Kirkgate Market",NA
"10932",NA,2015-02-28,"pumpkin","6100","Leeds Kirkgate Market",NA
"10933",NA,2014-04-19,"radish","1200","Leeds Kirkgate Market",NA
"10934",NA,2014-07-12,"radish","549","Leeds Kirkgate Market",NA
"10935",NA,2014-08-02,"radish","600","Leeds Kirkgate Market",NA
"10936",NA,2015-04-05,"radish","6850","Leeds Kirkgate Market",NA
"10937",NA,2015-04-25,"radish","200","Leeds Kirkgate Market",NA
"10938",NA,2015-06-20,"radish","7050","Leeds Kirkgate Market",NA
"10939",NA,2015-08-08,"radish","50","Leeds Kirkgate Market",NA
"10940",NA,2015-09-27,"radish","2600","Leeds Kirkgate Market",NA
"10941",NA,2014-04-26,"raspberries","1097","Leeds Kirkgate Market",NA
"10942",NA,2014-05-03,"raspberries","12800","Leeds Kirkgate Market",NA
"10943",NA,2014-05-24,"raspberries","1000","Leeds Kirkgate Market",NA
"10944",NA,2014-10-25,"raspberries","20200","Leeds Kirkgate Market",NA
"10945",NA,2014-11-22,"raspberries","2050","Leeds Kirkgate Market",NA
"10946",NA,2014-12-06,"raspberries","5100","Leeds Kirkgate Market",NA
"10947",NA,2015-08-01,"raspberries","750","Leeds Kirkgate Market",NA
"10948",NA,2015-07-18,"red cabbage","500","Leeds Kirkgate Market",NA
"10949",NA,2015-08-01,"redcurrents","100","Leeds Kirkgate Market",NA
"10950",NA,2014-06-28,"saag","1700","Leeds Kirkgate Market",NA
"10951",NA,2014-07-12,"saag","600","Leeds Kirkgate Market",NA
"10952",NA,2014-08-16,"saag","600","Leeds Kirkgate Market",NA
"10953",NA,2014-10-04,"saag","900","Leeds Kirkgate Market",NA
"10954",NA,2015-09-12,"saag","400","Leeds Kirkgate Market",NA
"10955",NA,2014-08-09,"salad leaves","2950","Leeds Kirkgate Market",NA
"10956",NA,2014-09-13,"salad leaves","3900","Leeds Kirkgate Market",NA
"10957",NA,2015-07-04,"salad leaves","360","Leeds Kirkgate Market",NA
"10958",NA,2015-08-08,"salad leaves","5200","Leeds Kirkgate Market",NA
"10959",NA,2015-08-22,"salad leaves","185","Leeds Kirkgate Market",NA
"10960",NA,2015-07-18,"satsumas","1000","Leeds Kirkgate Market",NA
"10961",NA,2015-07-25,"satsumas","6200","Leeds Kirkgate Market",NA
"10962",NA,2015-08-08,"satsumas","900","Leeds Kirkgate Market",NA
"10963",NA,2015-08-14,"satsumas","5850","Leeds Kirkgate Market",NA
"10964",NA,2015-08-01,"scones","1100","Leeds Kirkgate Market",NA
"10965",NA,2015-07-25,"sharon fruit","765","Leeds Kirkgate Market",NA
"10966",NA,2014-04-26,"spinach","800","Leeds Kirkgate Market",NA
"10967",NA,2014-05-17,"spinach","179","Leeds Kirkgate Market",NA
"10968",NA,2014-05-31,"spinach","400","Leeds Kirkgate Market",NA
