Year,date,product,weight,location,Total Days Weight
2015,18-Feb,chocolate cake,250,toast loves coffee,
2015,18-Feb,lions tea cakes,1500,toast loves coffee,
2015,18-Feb,white bread,850,toast loves coffee,
2015,18-Feb,asorted cookies,400,toast loves coffee,
2015,18-Feb,farm house cake,850,toast loves coffee,
2015,18-Feb,iced minced pies,750,toast loves coffee,
2015,18-Feb,bakewell tarts,1500,toast loves coffee,
2015,18-Feb,farmhouse cake,300,toast loves coffee,
2015,18-Feb,milk,8000,moli,
2015,18-Feb,crisps,185,rommi,
2015,19-Feb,brownies,500,Finn,
2015,19-Feb,plums,157500,GT Produce,
2015,19-Feb,gala melons,43000,GT Produce,
2015,19-Feb,prepared carrots,19700,GT Produce,
2015,19-Feb,prepared potatos,150000,GT Produce,
2015,19-Feb,cola,1500,GT Produce,
2015,19-Feb,dovos farm GF pasta,1000,GT Produce,
2015,19-Feb,vegitable cooking oil 'crisp and dry',2000,GT Produce,
2015,19-Feb,chopped tomatoes,1600,GT Produce,
2015,19-Feb,pure walnut oil,250,private,
2015,19-Feb,chicken soup,400,private,
2015,19-Feb,dijon mustard,360,private,
2015,19-Feb,sliced lemons,350,private,
2015,19-Feb,mild chilli powder,60,private,
2015,19-Feb,colemans mustard,113,private,
2015,19-Feb,tabasco pepper sauce,107,private,
2015,19-Feb,yeast extract,125,private,
2015,19-Feb,sweetcorn,340,private,
2015,19-Feb,strong white bread flower,465,private,
2015,19-Feb,bicarbonate of soda,200,private,
2015,19-Feb,ground corriander,24,private,
2015,19-Feb,cround cinamon,33,private,
2015,19-Feb,ground cumin,22,private,
2015,19-Feb,vingarette,255,private,
2015,19-Feb,whole grain mustard,185,private,
2015,19-Feb,horseradish sauce,185,private,
2015,19-Feb,dryed active yeast,125,private,
2015,19-Feb,custard powder,300,private,
2015,19-Feb,french glace cherries,200,private,
2015,19-Feb,lasagne sheets,250,private,
2015,19-Feb,cous cous,341,private,
2015,19-Feb,quinoa,531,private,
2015,19-Feb,lentils,205,private,
2015,19-Feb,baking powder,170,private,
2015,19-Feb,english mustard,185,private,
2015,19-Feb,veg suet,174,private,
2015,19-Feb,egg noodles,250,private,
2015,19-Feb,apricot chutney,100,private,
2015,19-Feb,dryed roasted peanuts,88,private,
2015,19-Feb,date and ginger chutney,400,private,
2015,19-Feb,ground almonds,90,private,
2015,19-Feb,white wine vinegar,500,private,
2015,19-Feb,medium oatmeal,483,private,
2015,19-Feb,egg noodles,100,private,
2015,19-Feb,cornflour,144,private,
2015,19-Feb,peanuts,90,private,
2015,19-Feb,hazelnuts,100,private,
2015,19-Feb,pine nuts,57,private,
2015,19-Feb,assorted jams,365,private,
2015,19-Feb,balsamic vinegar,453,private,
2015,20-Feb,milk,10000,suma,
2015,20-Feb,wasabi humus,2040,suma,
2015,20-Feb,carrot humus,2040,suma,
2015,20-Feb,mango yoghurt,1500,suma,
2015,20-Feb,goats milk,24000,suma,
2015,20-Feb,passion fruit yoghurt,250,suma,
2015,20-Feb,blueberry yoghurt,2700,suma,
2015,20-Feb,vegi parmasan organic,1600,suma,
2015,20-Feb,red onion,41300,suma,
2015,20-Feb,celariac,21700,suma,
2015,20-Feb,butternut squash,850,suma,
2015,20-Feb,Plum tomatoes,400,suma,
2015,20-Feb,hot pepper sauce,110,suma,
2015,20-Feb,celery,400,suma,
2015,20-Feb,margarine,900,suma,
2015,20-Feb,gouda,150,suma,
2015,20-Feb,fusili,23200,co-op?,
2015,20-Feb,assorted sweets,800,suma,
2015,20-Feb,chocolate biscuits,450,NLFB,
2015,20-Feb,biscuits,300,NLFB,
2015,20-Feb,shortbread,200,NLFB,
2015,20-Feb,polo mints,150,NLFB,
2015,20-Feb,mini chedars,15,NLFB,
2015,20-Feb,nescaffe sachets,40,NLFB,
2015,20-Feb,bervita,60,NLFB,
2015,20-Feb,mini roll,10,NLFB,
2015,20-Feb,oats so simple,30,NLFB,
2015,21-Feb,peppers,44550,LKM,
2015,21-Feb,bananas,32300,LKM,
2015,21-Feb,tomatoes,8700,LKM,
2015,21-Feb,parsnips,4500,LKM,
2015,21-Feb,cabbage,11900,LKM,
2015,21-Feb,melon,6100,LKM,
2015,21-Feb,plantain,2350,LKM,
2015,21-Feb,pomegranates,600,LKM,
2015,21-Feb,apples,300,LKM,
2015,21-Feb,aubergines,450,LKM,
2015,21-Feb,potatoes,900,LKM,
2015,21-Feb,satsumas,950,LKM,
2015,21-Feb,crips and cake (assorted),25000,LKM,
2015,21-Feb,brocili,7300,LKM,
2015,23-Feb,baked beans,1230,,
2015,23-Feb,chopped tomatoes,800,,
2015,23-Feb,red kidney beans,400,,
2015,23-Feb,beans and sausage,405,,
2015,23-Feb,chicken soup,400,,
2015,23-Feb,rice pudding,400,,
2015,23-Feb,cereal bars,222,,
2015,23-Feb,fusili,3000,,
2015,23-Feb,pork loin stakes,1500,,
2015,23-Feb,roast chicken breast,1000,,
2015,23-Feb,turkey breast steaks,1157,,
2015,23-Feb,onions,148250,katheryn,
2015,23-Feb, red onions,23400,private,
2015,23-Feb,chestnuts,4800,private,
2015,23-Feb,milk,9088,private,
2015,23-Feb,sugar,4000,private,
2015,24-Feb,scones,2550,Taste,
2015,24-Feb,bread,23000,Taste,
2015,24-Feb,nut free vegan carrot cake,1050,Taste,
2015,24-Feb,quiche,1250,Taste,
2015,24-Feb,cakes,1650,Taste,
2015,24-Feb,thick veg soup,2040,SLFB,
2015,24-Feb,carbonted natural mineral water,22000,SLFB,
2015,24-Feb,branston small chunk,2550,SLFB,
2015,24-Feb,spaghetti,4000,SLFB,
2015,24-Feb,crispy fruit slices,218,SLFB,
2015,24-Feb,golden syrup,7260,SLFB,
2015,24-Feb,sparkling mineral water,11500,SLFB,
2015,24-Feb,hotdogs,3000,SLFB,
2015,24-Feb,tuna chunks,80,SLFB,
2015,24-Feb,chickpeas,400,SLFB,
2015,24-Feb,peach slices,410,SLFB,
2015,24-Feb,heinz beans,200,SLFB,
2015,24-Feb,pot noodles,90,SLFB,
2015,24-Feb,pudding rice,500,SLFB,
2015,24-Feb,custard  ,400,SLFB,
2015,24-Feb,mandarins,312,SLFB,
2015,24-Feb,heinz beans,10480,SLFB,
2015,24-Feb,cooking oil,18900,,
2015,25-Feb,spaghetti tinned,400,,
2015,25-Feb,hotdogs,400,,
2015,25-Feb,chicken tikka masarla,800,,
2015,25-Feb,chicken noodle soup,400,,
2015,25-Feb,spag bol tinned,410,,
2015,25-Feb,chicken soup,400,,
2015,25-Feb,chicken noodles,77,,
2015,25-Feb,baked beans,420,,
2015,25-Feb,chicken broth,400,,
2015,25-Feb,pepperoni pizza,650,,
2015,25-Feb,sweet pastries,1350,,
2015,25-Feb,bread,5450,,
2015,25-Feb,icing sugar,500,NLFB,
2015,25-Feb,mug shot soup,136,,
2015,25-Feb,lasagne sheets,375,,
2015,25-Feb,cup a soup,66,,
2015,25-Feb,fusili pasta,1500,,
2015,25-Feb,cheese twists,125,,
2015,25-Feb,cocoa pasta,250,,
2015,25-Feb,pasta 'n' sauce,115,,
2015,25-Feb,lime jelly,135,,
2015,25-Feb,conchiglie,500,,
2015,25-Feb,chick peas,400,,
2015,25-Feb,muligatawny soup,400,,
2015,25-Feb,grapefruit segments,738,,
2015,25-Feb,chicken soup,1495,,
2015,25-Feb,chopped tomatoes,627,,
2015,25-Feb,apple slices,385,,
2015,25-Feb,potatoes tinned,540,,
2015,25-Feb,tuna chunks,185,,
2015,25-Feb,tomato & 3 bean soup,400,,
2015,25-Feb,spaghetti,400,,
2015,25-Feb,big soup,400,,
2015,25-Feb,semi skimmed milk,410,,
2015,25-Feb,chicken & mushroom pie,425,,
2015,25-Feb,tomato soup,400,,
2015,25-Feb,baked beans,400,,
2015,25-Feb,lobster bisque,415,,
2015,25-Feb,sliced peaches,410,,
2015,25-Feb,refried beans,435,,
2015,25-Feb,tomato soup,295,,
2015,25-Feb,tuna chunks,185,,
2015,25-Feb,Plum tomatoes,230,,
2015,25-Feb,mackerel fillets,125,,
2015,25-Feb,sardines,235,,
2015,25-Feb,Plum tomatoes,1200,,
2015,25-Feb,mint sauce,175,,
2015,25-Feb,veg soup,1200,,
2015,25-Feb,mushy peas,710,,
2015,25-Feb,new potatos,600,,
2015,25-Feb,sliced mushrooms,290,,
2015,25-Feb,paneer,450,,
2015,25-Feb,sliced carrots,300,,
2015,25-Feb,mandarin segments,298,,
2015,25-Feb,baba ganoush,360,,
2015,25-Feb,hearts of palm,400,,
2015,25-Feb,mayonnaise,600,,
2015,25-Feb,lentil soup,1200,,
2015,25-Feb,potato & leek,2000,,
2015,25-Feb,pea & ham,800,,
2015,25-Feb,lentil & bacon,400,,
2015,25-Feb,hearty veg broth,295,,
2015,25-Feb,liquorice Egyptian tea,30,,
2015,25-Feb,instant custard,75,,
2015,25-Feb,3 bean & red pepper soup,400,,
2015,25-Feb,2 minute noodles,228,,
2015,25-Feb,tomato sauce,340,,
2015,25-Feb,sardines,120,,
2015,25-Feb,savoury rice,240,,
2015,25-Feb,mushroom soup seasoning,400,,
2015,25-Feb,sweet chilli sauce,200,,
2015,25-Feb,bramley apple sauce,200,,
2015,25-Feb,strained foul,450,,
2015,25-Feb,tomato pasta sauce,500,,
2015,25-Feb,sweet & sour sauce,200,,
2015,25-Feb,strawberry jam,340,,
2015,25-Feb,chilli beef noodles,110,,
2015,25-Feb,tomato sauce,500,,
2015,25-Feb,chopped tomatoes,230,,
2015,25-Feb,corned beef,200,,
2015,25-Feb,lemon curd,250,,
2015,25-Feb,bulgar wheat & quinoa pot,70,,
2015,25-Feb,chicken cuppa soup,50,,
2015,25-Feb,"pea, apple & mint soup",300,,
2015,25-Feb,chicken noodle soup,51,,
2015,25-Feb,jelly,135,,
2015,25-Feb,hob nob biscuits,262,,
2015,25-Feb,lurpak light spread,500,,
2015,25-Feb,napolina plum toms,1200,,
2015,27-Feb,bread,10100,,
2015,28-Feb,watercress,3500,Leeds Kirkgate Market,
2015,28-Feb,pumpkin,6100,Leeds Kirkgate Market,
2015,28-Feb,lettuce,1000,Leeds Kirkgate Market,
2015,28-Feb,yellow tomatoes,2000,Leeds Kirkgate Market,
2015,28-Feb,cabbage,4600,Leeds Kirkgate Market,
2015,28-Feb,bananas,18850,Leeds Kirkgate Market,
2015,28-Feb,melons,2300,Leeds Kirkgate Market,
2015,28-Feb,tomatoes,4950,Leeds Kirkgate Market,
2015,28-Feb,courgettes,1000,Leeds Kirkgate Market,
2015,28-Feb,peppers,10000,Leeds Kirkgate Market,
2015,28-Feb,crisps,15300,Leeds Kirkgate Market,
2015,28-Feb,flapjacks,6000,Leeds Kirkgate Market,
2015,28-Feb,jam teacakes,780,Leeds Kirkgate Market,
2015,28-Feb,almond flavour cakes,1200,Leeds Kirkgate Market,
2015,28-Feb,almond fingers,1200,Leeds Kirkgate Market,
2015,02-Mar,chicken breast,800,,
2015,02-Mar,potatoes,1520,,
2015,02-Mar,jumbo prawns,360,,
2015,02-Mar,ciabatta,270,,
2015,02-Mar,diet coke,32340,,
2015,02-Mar,sparkling water,1500,,
2015,02-Mar,chipolatas,340,,
2015,02-Mar,meatballs,610,,
2015,02-Mar,chicken pie,410,,
2015,02-Mar,carbonated spring water,20000,,
2015,02-Mar,spring water,3000,,
2015,02-Mar,sparkling french water,6000,,
2015,02-Mar,covent garden soup kale,3600,,
2015,02-Mar,yoghurt,500,,
2015,02-Mar,greek yoghurt,200,,
2015,02-Mar,parsley sauce,200,,
2015,02-Mar,apples,900,,
2015,02-Mar,cherry yoghurt,450,,
2015,02-Mar,trifle,180,,
2015,02-Mar,seeded bread,800,,
2015,02-Mar,double cream,900,,
2015,02-Mar,sparkling water,5000,,
2015,02-Mar,natural water,7500,,
2015,02-Mar,mineral water,13000,,
2015,02-Mar,sparkling water,5000,,
2015,02-Mar,natural water,9875,,
2015,02-Mar,fruit shoot,200,,
2015,02-Mar,ornage cordial,1000,,
2015,02-Mar,sparkling water,11000,,
2015,02-Mar,lemon & lime,500,,
2015,02-Mar,mushroom soup  ,400,,
2015,02-Mar,chicken & veg soup,400,,
2015,02-Mar,minestone,400,,
2015,02-Mar,san pelegrino orange,2829,,
2015,02-Mar,san pelegrino lime,6930,,
2015,02-Mar,dr pepper,990,,
2015,02-Mar,coke,1980,,
2015,02-Mar,bread,400,,
2015,02-Mar,diet coke,9570,,
2015,02-Mar,iron bru,3300,,
2015,02-Mar,lemon fresh,1650,,
2015,02-Mar,red bull,500,,
2015,02-Mar,tonic water,8700,,
2015,02-Mar,lucozade,760,,
2015,02-Mar,water,5500,,
2015,02-Mar,apple & blackcurrant,3000,,
2015,02-Mar,innocent smoothie,750,,
2015,02-Mar,vine tomatoes,250,,
2015,02-Mar,sour dough bread,500,,
2015,02-Mar,chicken & chorizo soup,600,,
2015,02-Mar,chorizo,570,,
2015,02-Mar,sweet chilli fillets,175,,
2015,02-Mar,roast turkey,116,,
2015,02-Mar,bacon,55,,
2015,02-Mar,chicken,26000,nandos,
2015,02-Mar,ginger beer,1320,,
2015,02-Mar,fruit puree,100,,
2015,02-Mar,fruit shoot,600,,
2015,02-Mar,coconut water,500,,
2015,02-Mar,pepsi max,2970,,
2015,02-Mar,cloudy lemonade,1650,,
2015,02-Mar,orangina,2310,,
2015,02-Mar,self raising flour,2000,,
2015,02-Mar,rustic veg soup,600,,
2015,02-Mar,soy ginger chicken wing,290,,
2015,02-Mar,natural cottage cheese,200,,
2015,02-Mar,cream egg pots,140,,
2015,02-Mar,warburton sandwich,300,,
2015,02-Mar,activia,1000,,
2015,02-Mar,low fat fruit yoghurt,2250,,
2015,02-Mar,ben & jerrys,500,,
2015,02-Mar,chocolate trifle,180,,
2015,02-Mar,potatoes,760,,
2015,02-Mar,fajitas,1000,,
2015,02-Mar,kellogs crunchy nut,1140,,
2015,02-Mar,sandwich spread,1080,,
2015,02-Mar,condensed milk squeezy,1020,,
2015,02-Mar,butternut squash,500,,
2015,02-Mar,turnip,500,,
2015,02-Mar,linseed flack,100,,
2015,02-Mar,vanilla icecream,1000,,
2015,02-Mar,beansprouts,3000,,
2015,04-Mar,sugar,500,,
2015,04-Mar,milk,1000,,
2015,04-Mar,tomato soup,400,,
2015,04-Mar,macaroni cheese,395,,
2015,04-Mar,mug shot soup,57,,
2015,04-Mar,baking powder,5,,
2015,04-Mar,beef stock cubes,100,,
2015,04-Mar,parsley sauce,20,,
2015,04-Mar,rice pudding,400,,
2015,04-Mar,bagels/pastries,400,,
2015,04-Mar,sugar puffs,600,,
2015,04-Mar,shortbread biscuits,170,NLFB,
2015,04-Mar,bombay mix,250,NLFB,
2015,04-Mar,pearl barley flakes,500,NLFB,
2015,04-Mar,rye flakes,500,NLFB,
2015,04-Mar,biscuits for cheese,300,NLFB,
2015,04-Mar,sweet & sour cooking sauce,500,NLFB,
2015,04-Mar,after dinner mints,150,NLFB,
2015,04-Mar,angel slices,200,NLFB,
2015,04-Mar,sliced water chestnuts,140,NLFB,
2015,04-Mar,black bean & 3 mushroom sauce,350,NLFB,
2015,04-Mar,chilli con carne sauce,500,NLFB,
2015,04-Mar,tikka marsala sauce,350,NLFB,
2015,04-Mar,sliced water chestnuts,225,NLFB,
2015,04-Mar,j2o orange & pasionfruit,750,NLFB,
2015,04-Mar,coconut milk,400,NLFB,
2015,04-Mar,small new potatoes,560,NLFB,
2015,04-Mar,black bean cooking sauce,500,NLFB,
2015,04-Mar,sweetcorn,300,NLFB,
2015,04-Mar,cock a leekie soup,830,NLFB,
2015,04-Mar,lunch tongue,184,NLFB,
2015,04-Mar,sugar cubes,500,NLFB,
2015,04-Mar,wild canadian red salmon,105,NLFB,
2015,04-Mar,benecol,402,NLFB,
2015,04-Mar,meatballs,425,NLFB,
2015,04-Mar,light malt vinegar,250,NLFB,
2015,04-Mar,heinz beans,415,NLFB,
2015,04-Mar,Plum tomatoes,800,NLFB,
2015,04-Mar,stir in tomato sauce,150,NLFB,
2015,04-Mar,curried chickpeas,400,NLFB,
2015,04-Mar,black eyed beans,400,NLFB,
2015,04-Mar,pilchards,425,NLFB,
2015,04-Mar,garden peas,185,NLFB,
2015,04-Mar,chicken soup,400,,
2015,04-Mar,whole button mushrooms,300,,
2015,04-Mar,petit pois,400,,
2015,04-Mar,grapefruit segments,540,,
2015,04-Mar,scotch broth,400,,
2015,04-Mar,carnation topping,340,,
2015,04-Mar,stewed steak,411,,
2015,04-Mar,chunky chicken soup,392,,
2015,04-Mar,tuna chunks,370,,
2015,04-Mar,ambrosia custard,400,,
2015,04-Mar,grapefruit & orange segments,822,,
2015,04-Mar,custard,396,,
2015,04-Mar,lychees,425,,
2015,04-Mar,rice pudding,425,,
2015,04-Mar,peach slices,415,,
2015,04-Mar,crunch creams,168,,
2015,04-Mar,tomato soup,400,,
2015,04-Mar,kenko coffee beans,1000,,
2015,04-Mar,salted peanuts,1000,,
2015,04-Mar,lasagne sheets,250,,
2015,04-Mar,dark speckled lentils,500,,
2015,04-Mar,shortbread biscuits,200,,
2015,04-Mar,prunes,375,,
2015,04-Mar,pasta,500,,
2015,04-Mar,sage & onion stuffing,125,,
2015,04-Mar,crackers,100,,
2015,04-Mar,potato soup,156,,
2015,04-Mar,oat so simple,324,,
2015,04-Mar,easy cook rice,500,,
2015,04-Mar,wholegrain red cherry wheats,500,,
2015,04-Mar,alpen,500,,
2015,04-Mar,cornflakes,500,,
2015,04-Mar,doritos,150,,
2015,04-Mar,season n shake,20,,
2015,04-Mar,hula hoops,120,,
2015,04-Mar,wagon wheels,75,,
2015,04-Mar,fruit cake,500,,
2015,04-Mar,oat so simple,25,,
2015,04-Mar,roasted seeds & soya,35,,
2015,04-Mar,choc angel delight,72,,
2015,04-Mar,straberry angel delight,62,,
2015,04-Mar,cherry juice,1000,,
2015,04-Mar,delmont fruit cocktail,1245,,
2015,04-Mar,baxters parsnip soup,380,,
2015,04-Mar,indian style rice puddig,850,,
2015,04-Mar,veg haggis,454,,
2015,05-Mar,bread,600,,
2015,05-Mar,duckling,1800,,
2015,05-Mar,milk,2000,,
2015,06-Mar,spag bol  ,1400,,
2015,06-Mar,chocolate cake,600,,
2015,06-Mar,eggs,70300,,
2015,07-Mar,carrots,5000,,
2015,07-Mar,cucumbers,17000,,
2015,07-Mar,tomatoes,6800,,
2015,07-Mar,cabbage,12000,,
2015,07-Mar,aubergine,1900,,
2015,07-Mar,broccoli,500,,
2015,07-Mar,mango,26000,,
2015,07-Mar,oranges,500,,
2015,07-Mar,apple turnovers,20000,,
2015,07-Mar,bananas,10200,,
2015,07-Mar,peppers,1500,,
2015,07-Mar,courgettes,500,,
2015,07-Mar,popcorn,975,,
2015,07-Mar,cake,800,,
2015,07-Mar,banana & almond muffin,400,,
2015,07-Mar,lemon & almond cake,500,,
2015,07-Mar,fruit scones,600,,
2015,07-Mar,salt & vinegar,120,,
2015,10-Mar,cauliflower florets,200,,
2015,10-Mar,lemon cake,200,,
2015,10-Mar,courgettes,400,,
2015,10-Mar,carrots,400,,
2015,10-Mar,potatoes,1600,,
2015,11-Mar,bread,1600,waitrose,
2015,11-Mar,salted butter,250,waitrose,
2015,11-Mar,cooked duck leg,500,waitrose,
2015,11-Mar,quorn sausages,250,waitrose,
2015,11-Mar,brown bread,400,waitrose,
2015,11-Mar,milk semi skimmed,4000,waitrose,
2015,11-Mar,milk,100,waitrose,
2015,11-Mar,hovis,1200,waitrose,
2015,11-Mar,salami,180,waitrose,
2015,11-Mar,flora,500,waitrose,
2015,11-Mar,brussel pate,170,waitrose,
2015,11-Mar,cream crackers,200,waitrose,
2015,11-Mar,GF white rolls,200,waitrose,
2015,11-Mar,honey roast ham,300,waitrose,
2015,11-Mar,pears,2700,waitrose,
2015,11-Mar,apples,1400,waitrose,
2015,11-Mar,shortbread starter kit,2160,waitrose,
2015,11-Mar,gingerbread starter kit,1578,waitrose,
2015,11-Mar,beef lasagne,800,waitrose,
2015,11-Mar,unsmoked gammon steak,300,waitrose,
2015,11-Mar,spinach omlette,300,waitrose,
2015,11-Mar,red wine & shallot sauce,200,waitrose,
2015,11-Mar,choc digestives,200,waitrose,
2015,11-Mar,chicory,500,waitrose,
2015,11-Mar,baby sugar snaps,340,waitrose,
2015,11-Mar,baby corn & sugar snaps,200,waitrose,
2015,11-Mar,satay sauce,140,waitrose,
2015,11-Mar,blueberries,175,waitrose,
2015,11-Mar,farmhouse loaf,800,waitrose,
2015,11-Mar,soured cream,300,waitrose,
2015,11-Mar,apples,600,waitrose,
2015,11-Mar,oranges,237000,GT Produce,
2015,11-Mar,chopped carrots,75200,GT Produce,
2015,11-Mar,brocolli,40000,GT Produce,
2015,11-Mar,new potatoes,4700,GT Produce,
2015,11-Mar,cabbage,10200,GT Produce,
2015,11-Mar,pre cut chips,38200,GT Produce,
2015,11-Mar,carrots loose,2000,GT Produce,
2015,11-Mar,penne,3000,NLFB,
2015,11-Mar,cuppa porridge,278,NLFB,
2015,11-Mar,long grain rice,1000,NLFB,
2015,11-Mar,icing sugar,1000,NLFB,
2015,11-Mar,UHT milk,1000,NLFB,
2015,11-Mar,cuppa soup,70,NLFB,
2015,11-Mar,veg rice,250,NLFB,
2015,11-Mar,rustic veg & ham soup,600,,
2015,11-Mar,tuna chunks,160,,
2015,11-Mar,brandy sauce,500,,
2015,11-Mar,fusuli,1000,,
2015,11-Mar,chopped tomatoes,400,,
2015,11-Mar,Sunday chicken dinner,256,,
2015,11-Mar,tomato soup,3100,,
2015,11-Mar,rice pudding,825,,
2015,11-Mar,knorr spring veg soup,48,,
2015,11-Mar,low fat custard,150,,
2015,11-Mar,chick peas,800,,
2015,11-Mar,hobnobs,300,,
2015,11-Mar,baked beans,2080,,
2015,11-Mar,mango slices,425,,
2015,11-Mar,banana custard baby food,250,,
2015,11-Mar,artichoke hearts,400,,
2015,11-Mar,aubergines,400,,
2015,11-Mar,kala chana,400,,
2015,11-Mar,carnation topping,410,,
2015,11-Mar,tikka marsala sauce,500,,
2015,11-Mar,tea bags,20,,
2015,11-Mar,light mayonnaise,450,,
2015,11-Mar,typhoo teabags,200,,
2015,11-Mar,veggi banger mix,125,,
2015,11-Mar,quaker oats,1000,,
2015,11-Mar,crispy cookie mix,672,,
2015,11-Mar,tomato soup w/mexican spices,400,,
2015,11-Mar,tomato and basil pasta sauce,440,,
2015,11-Mar,chilli con carne cooking sauce,500,,
2015,11-Mar,sweet silverskins,710,,
2015,11-Mar,mushroom sauce f/ bolognaise,500,,
2015,11-Mar,mulligatawny soup,400,,
2015,11-Mar,cheese curls,120,,
2015,11-Mar,tofu,1047,,
2015,11-Mar,dolmio lasagne sheets,470,,
2015,11-Mar,thick veg soup,400,,
2015,11-Mar,korma cooking sauce,350,,
2015,11-Mar,TVP Mince flavoured,250,,
2015,11-Mar,callaloo,280,,
2015,11-Mar,veg broth,295,,
2015,11-Mar,chicken soup,800,,
2015,11-Mar,cock a leekie soup,400,,
2015,11-Mar,carrot & coriander soup,400,,
2015,11-Mar,veg soup,400,,
2015,11-Mar,apricot halves,840,,
2015,11-Mar,red pepper paste,75,,
2015,11-Mar,white sauce mix,21,,
2015,11-Mar,chilli con carne mix,50,,
2015,11-Mar,cous cous,100,,
2015,11-Mar,veg savoury rice,120,,
2015,11-Mar,garlic & herb wedges mix,38,,
2015,11-Mar,preserved seaweed,85,,
2015,11-Mar,fruit cake,1300,,
2015,12-Mar,walls sausages,1362,,
2015,12-Mar,pork pie,100,,
2015,12-Mar,cheese & tomato sandwich,200,,
2015,13-Mar,self raising flour,1500,,
2015,13-Mar,red cabbage,4080,,
2015,13-Mar,tomato ketchup,4000,,
2015,13-Mar,green lentils,780,,
2015,13-Mar,plain flour,3000,,
2015,13-Mar,trottole pasta,500,,
2015,13-Mar,mayonnaise,500,,
2015,13-Mar,horseradish,180,,
2015,13-Mar,sweetcorn,325,,
2015,13-Mar,chopped tomatoes,400,,
2015,13-Mar,beetroot w/ horseradish,1200,,
2015,13-Mar,plum jam,908,,
2015,13-Mar,cane sugar,500,,
2015,13-Mar,passata,500,,
2015,13-Mar,malt vinegar,125,,
2015,13-Mar,rapeseed oil,75,,
2015,13-Mar,paprika,26,,
2015,13-Mar,curry powder medium,80,,
2015,13-Mar,curry powder  ,65,,
2015,13-Mar,mixed herbs,7,,
2015,13-Mar,toasted sesame oil,175,,
2015,13-Mar,balsamic vinegar,120,,
2015,13-Mar,ground cumin,45,,
2015,13-Mar,icing sugar,200,,
2015,13-Mar,juniper berries,10,,
2015,13-Mar,mint,15,,
2015,13-Mar,cayenne pepper,30,,
2015,13-Mar,light soy sauce,500,,
2015,13-Mar,dark soy sauce,740,,
2015,13-Mar,ground nutmeg,50,,
2015,13-Mar,pure green tea,20,,
2015,13-Mar,bay leaves,5,,
2015,13-Mar,fajita seasoning mix,30,,
2015,13-Mar,coriander seed,10,,
2015,13-Mar,parsley  ,3,,
2015,13-Mar,lemon & ginger tea,10,,
2015,13-Mar,thyme,16,,
2015,13-Mar,caster sugar,500,,
2015,13-Mar,sweet chilli & garlic stir fry sauce,120,,
2015,13-Mar,oatmeal,250,,
2015,13-Mar,porridge oats,300,,
2015,13-Mar,sugar,300,,
2015,13-Mar,rice chew,150,,
2015,13-Mar,beef stock cubes,30,,
2015,13-Mar,chicken stock cubes,90,,
2015,13-Mar,veg stock cubes,110,,
2015,13-Mar,quaker oats,250,,
2015,13-Mar,tomato puree,200,,
2015,13-Mar,cornflour,250,,
2015,13-Mar,garlic & herb wedges mix,100,,
2015,13-Mar,white cabbage,400,,
2015,13-Mar,butternut squash soup,33600,SUMA,
2015,13-Mar,vegan pepperoni slices,2400,SUMA,
2015,13-Mar,potato chips,36000,SUMA,
2015,13-Mar,carrots,12500,,
2015,13-Mar,bread,12000,,
2015,13-Mar,honey & mint lamb shoulder,1520,,
2015,13-Mar,chinese style pulled pork,1300,,
2015,13-Mar,pork sausage patties,720,,
2015,13-Mar,chinese pork loin steaks,1760,,
2015,13-Mar,BBQ pulled chicken,1200,,
2015,13-Mar,chicken korma,350,,
2015,13-Mar,chinese style fillets,2700,,
2015,14-Mar,pasta,9100,,
2015,14-Mar,bread,2000,,
2015,14-Mar,milk,3000,,
2015,14-Mar,sandwiches,4500,,
2015,14-Mar,bread,2800,,
2015,14-Mar,cabbage,9850,,
2015,14-Mar,cauliflower  ,1300,Leeds Kirkgate Market,
2015,14-Mar,biscuits  ,700,Leeds Kirkgate Market,
2015,14-Mar,brocolli,900,Leeds Kirkgate Market,
2015,14-Mar,coriander  ,100,Leeds Kirkgate Market,
2015,14-Mar,tomatoes,2100,Leeds Kirkgate Market,
2015,14-Mar,onion,100,Leeds Kirkgate Market,
2015,14-Mar,peppers,900,Leeds Kirkgate Market,
2015,14-Mar,potatoes,2100,Leeds Kirkgate Market,
2015,14-Mar,oranges,600,Leeds Kirkgate Market,
2015,14-Mar,apples,900,Leeds Kirkgate Market,
2015,14-Mar,pomegranite,500,Leeds Kirkgate Market,
2015,14-Mar,melon,1300,Leeds Kirkgate Market,
